SALESORDERID,SALESORDERITEM,PRODUCT.PRODUCTID,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,ITEMATPSTATUS,OPITEMPOS,QUANTITY,QUANTITYUNIT,DELIVERYDATE
500000053,30,HT-1081,,PLN,317.73,267,50.73,I,,3,EA,2015-12-04
500000053,40,HT-1082,,ARS,201.11,169,32.11,I,,1,EA,2015-12-04
500000053,50,HT-1083,,CNY,618.8,520,98.8,I,,1,EA,2015-12-04
500000054,10,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000054,20,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000054,30,HT-1102,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000054,40,HT-1103,,EUR,91.63,77,14.63,I,,1,EA,2015-12-04
500000054,50,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000055,10,HT-1500,,EUR,5950,5000,950,I,,1,EA,2015-12-04
500000055,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000055,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000055,40,HT-1110,,USD,31.77,26.7,5.07,I,,3,EA,2015-12-04
500000055,50,HT-1111,,EUR,16.42,13.8,2.62,I,,2,EA,2015-12-04
500000055,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000055,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000056,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000056,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000056,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000057,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000057,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000057,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000057,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000057,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000057,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000057,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000057,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000058,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000058,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000058,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000058,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000058,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000058,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000059,10,HT-1040,,EUR,1975.4,1660,315.4,I,,2,EA,2015-12-04
500000059,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000059,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000060,10,HT-1070,,ARS,168.74,141.8,26.94,I,,2,EA,2015-12-04
500000060,20,HT-1071,,ZAR,194.45,163.4,31.05,I,,2,EA,2015-12-04
500000060,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000060,40,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000060,50,HT-1067,,EUR,8.33,7,1.33,I,,2,EA,2015-12-04
500000060,60,HT-1068,,USD,4.17,3.5,0.67,I,,1,EA,2015-12-04
500000060,70,HT-1069,,JPY,2856,2400,456,I,,3,EA,2015-12-04
500000061,10,HT-1104,,JPY,65.45,55,10.45,I,,1,EA,2015-12-04
500000061,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000061,30,HT-1106,,MXN,121.38,102,19.38,I,,3,EA,2015-12-04
500000061,40,HT-1107,,ARS,35.58,29.9,5.68,I,,1,EA,2015-12-04
500000062,10,HT-1000,,EUR,2275.28,1912,363.28,I,,2,EA,2015-12-04
500000062,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000062,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000062,40,HT-1003,,EUR,5890.5,4950,940.5,I,,3,EA,2015-12-04
500000062,50,HT-1007,,USD,1187.62,998,189.62,I,,2,EA,2015-12-04
500000062,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000062,70,HT-1011,,JPY,2735.81,2299,436.81,I,,1,EA,2015-12-04
500000062,80,HT-1020,,EUR,307.02,258,49.02,I,,2,EA,2015-12-04
500000062,90,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000063,10,HT-1022,,ARS,243.95,205,38.95,I,,1,EA,2015-12-04
500000063,20,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000063,30,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000063,40,HT-1031,,GBP,678.3,570,108.3,I,,2,EA,2015-12-04
500000063,50,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000063,60,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000063,70,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000064,10,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000064,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000064,30,HT-1042,,EUR,415.31,349,66.31,I,,1,EA,2015-12-04
500000064,40,HT-1050,,RUB,165.41,139,26.41,I,,1,EA,2015-12-04
500000064,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000064,60,HT-1052,,EUR,606.9,510,96.9,I,,3,EA,2015-12-04
500000065,10,HT-1055,,EUR,353.43,297,56.43,I,,3,EA,2015-12-04
500000065,20,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000065,30,HT-1060,,EUR,10.71,9,1.71,I,,1,EA,2015-12-04
500000065,40,HT-1061,,EUR,24.99,21,3.99,I,,3,EA,2015-12-04
500000065,50,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000065,60,HT-1063,,BRL,16.66,14,2.66,I,,1,EA,2015-12-04
500000065,70,HT-1064,,CAD,38.08,32,6.08,I,,2,EA,2015-12-04
500000065,80,HT-1065,,CHF,92.82,78,14.82,I,,3,EA,2015-12-04
500000065,90,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000066,10,HT-1067,,EUR,8.33,7,1.33,I,,2,EA,2015-12-04
500000066,20,HT-1068,,USD,4.17,3.5,0.67,I,,1,EA,2015-12-04
500000066,30,HT-1069,,JPY,1904,1600,304,I,,2,EA,2015-12-04
500000067,10,HT-1100,,USD,106.98,89.9,17.08,I,,1,EA,2015-12-04
500000067,20,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000068,10,HT-1100,,USD,320.94,269.7,51.24,I,,3,EA,2015-12-04
500000068,20,HT-1101,,EUR,285.24,239.7,45.54,I,,3,EA,2015-12-04
500000068,30,HT-1102,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000068,40,HT-1103,,EUR,183.26,154,29.26,I,,2,EA,2015-12-04
500000069,10,HT-1070,,ARS,253.11,212.7,40.41,I,,3,EA,2015-12-04
500000069,20,HT-1071,,ZAR,97.22,81.7,15.52,I,,1,EA,2015-12-04
500000069,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000069,40,HT-1073,,EUR,28.56,24,4.56,I,,1,EA,2015-12-04
500000069,50,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000069,60,HT-1081,,PLN,105.91,89,16.91,I,,1,EA,2015-12-04
500000070,10,HT-1082,,ARS,402.22,338,64.22,I,,2,EA,2015-12-04
500000070,20,HT-1083,,CNY,1237.6,1040,197.6,I,,2,EA,2015-12-04
500000070,30,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000070,40,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000070,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000070,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000070,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000070,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000070,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000071,10,HT-1113,,EUR,5.47,4.6,0.87,I,,2,EA,2015-12-04
500000071,20,HT-1114,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000071,30,HT-1115,,CAD,99.96,84,15.96,I,,2,EA,2015-12-04
500000072,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000072,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000073,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000073,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000073,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000073,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000074,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000074,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000074,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000074,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000074,50,HT-1137,,RUB,2927.4,2460,467.4,I,,2,EA,2015-12-04
500000074,60,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000074,70,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000075,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000075,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000075,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000075,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000075,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000075,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000075,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000075,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000075,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000075,100,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000076,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000076,20,HT-1031,,GBP,339.15,285,54.15,I,,1,EA,2015-12-04
500000076,30,HT-1032,,EUR,821.1,690,131.1,I,,2,EA,2015-12-04
500000076,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000076,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000076,60,HT-1037,,MXN,3403.4,2860,543.4,I,,2,EA,2015-12-04
500000076,70,HT-1020,,EUR,460.53,387,73.53,I,,3,EA,2015-12-04
500000076,80,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000076,90,HT-1022,,ARS,487.9,410,77.9,I,,2,EA,2015-12-04
500000076,100,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000077,10,HT-1040,,EUR,2963.1,2490,473.1,I,,3,EA,2015-12-04
500000077,20,HT-1041,,ARS,583.1,490,93.1,I,,1,EA,2015-12-04
500000077,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000077,40,HT-1050,,RUB,330.82,278,52.82,I,,2,EA,2015-12-04
500000077,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000077,60,HT-1052,,EUR,404.6,340,64.6,I,,2,EA,2015-12-04
500000077,70,HT-1055,,EUR,117.81,99,18.81,I,,1,EA,2015-12-04
500000077,80,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000078,10,HT-1073,,EUR,85.68,72,13.68,I,,3,EA,2015-12-04
500000078,20,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000078,30,HT-1081,,PLN,317.73,267,50.73,I,,3,EA,2015-12-04
500000078,40,HT-1082,,ARS,201.11,169,32.11,I,,1,EA,2015-12-04
500000078,50,HT-1083,,CNY,618.8,520,98.8,I,,1,EA,2015-12-04
500000079,10,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000079,20,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000079,30,HT-1102,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000079,40,HT-1103,,EUR,91.63,77,14.63,I,,1,EA,2015-12-04
500000079,50,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000080,10,HT-1500,,EUR,5950,5000,950,I,,1,EA,2015-12-04
500000080,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000080,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000080,40,HT-1110,,USD,31.77,26.7,5.07,I,,3,EA,2015-12-04
500000080,50,HT-1111,,EUR,16.42,13.8,2.62,I,,2,EA,2015-12-04
500000080,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000080,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000081,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000081,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000081,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000082,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000082,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000082,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000082,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000082,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000082,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000082,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000082,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000083,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000083,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000083,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000083,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000083,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000083,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000084,10,HT-1500,,EUR,11900,10000,1900,I,,2,EA,2015-12-04
500000084,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000084,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000085,10,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000085,20,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000085,30,HT-1091,,EUR,92.82,78,14.82,I,,3,EA,2015-12-04
500000085,40,HT-1092,,EUR,107.1,90,17.1,I,,2,EA,2015-12-04
500000085,50,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000085,60,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000085,70,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000086,10,HT-1104,,JPY,65.45,55,10.45,I,,1,EA,2015-12-04
500000086,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000086,30,HT-1106,,MXN,121.38,102,19.38,I,,3,EA,2015-12-04
500000086,40,HT-1107,,ARS,35.58,29.9,5.68,I,,1,EA,2015-12-04
500000087,10,HT-1000,,EUR,2275.28,1912,363.28,I,,2,EA,2015-12-04
500000087,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000087,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000087,40,HT-1003,,EUR,5890.5,4950,940.5,I,,3,EA,2015-12-04
500000087,50,HT-1007,,USD,1187.62,998,189.62,I,,2,EA,2015-12-04
500000087,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000087,70,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000087,80,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000087,90,HT-1042,,EUR,1245.93,1047,198.93,I,,3,EA,2015-12-04
500000088,10,HT-1070,,ARS,84.37,70.9,13.47,I,,1,EA,2015-12-04
500000088,20,HT-1071,,ZAR,291.67,245.1,46.57,I,,3,EA,2015-12-04
500000088,30,HT-1072,,USD,240.86,202.4,38.46,I,,2,EA,2015-12-04
500000088,40,HT-1031,,GBP,678.3,570,108.3,I,,2,EA,2015-12-04
500000088,50,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000088,60,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000088,70,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000089,10,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000089,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000089,30,HT-1042,,EUR,415.31,349,66.31,I,,1,EA,2015-12-04
500000089,40,HT-1110,,USD,10.59,8.9,1.69,I,,1,EA,2015-12-04
500000089,50,HT-1111,,EUR,8.21,6.9,1.31,I,,1,EA,2015-12-04
500000089,60,HT-1112,,GBP,139.23,117,22.23,I,,3,EA,2015-12-04
500000090,10,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000090,20,HT-1114,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000090,30,HT-1115,,CAD,49.98,42,7.98,I,,1,EA,2015-12-04
500000090,40,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000090,50,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000090,60,HT-1063,,BRL,16.66,14,2.66,I,,1,EA,2015-12-04
500000090,70,HT-1064,,CAD,38.08,32,6.08,I,,2,EA,2015-12-04
500000090,80,HT-1065,,CHF,92.82,78,14.82,I,,3,EA,2015-12-04
500000090,90,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000091,10,HT-1117,,EUR,90.44,76,14.44,I,,2,EA,2015-12-04
500000091,20,HT-1118,,ARS,94.01,79,15.01,I,,1,EA,2015-12-04
500000091,30,HT-1120,,EUR,618.8,520,98.8,I,,2,EA,2015-12-04
500000092,10,HT-1100,,USD,106.98,89.9,17.08,I,,1,EA,2015-12-04
500000092,20,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000093,10,HT-1100,,USD,320.94,269.7,51.24,I,,3,EA,2015-12-04
500000093,20,HT-1101,,EUR,285.24,239.7,45.54,I,,3,EA,2015-12-04
500000093,30,HT-1102,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000093,40,HT-1103,,EUR,183.26,154,29.26,I,,2,EA,2015-12-04
500000094,10,HT-1070,,ARS,253.11,212.7,40.41,I,,3,EA,2015-12-04
500000094,20,HT-1071,,ZAR,97.22,81.7,15.52,I,,1,EA,2015-12-04
500000094,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000094,40,HT-1137,,RUB,4391.1,3690,701.1,I,,3,EA,2015-12-04
500000094,50,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000095,10,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000095,20,HT-1500,,EUR,11900,10000,1900,I,,2,EA,2015-12-04
500000095,30,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000095,40,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000095,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000095,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000095,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000095,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000095,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000096,10,HT-1063,,BRL,33.32,28,5.32,I,,2,EA,2015-12-04
500000096,20,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000096,30,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000097,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000097,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000098,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000098,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000098,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000098,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000099,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000099,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000099,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000099,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000099,50,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000099,60,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000099,70,HT-1002,,USD,1868.3,1570,298.3,I,,1,EA,2015-12-04
500000099,80,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000100,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000100,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000100,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000100,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000100,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000100,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000100,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000100,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000100,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000100,100,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000101,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000101,20,HT-1031,,GBP,339.15,285,54.15,I,,1,EA,2015-12-04
500000101,30,HT-1032,,EUR,821.1,690,131.1,I,,2,EA,2015-12-04
500000101,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000101,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000101,60,HT-1037,,MXN,3403.4,2860,543.4,I,,2,EA,2015-12-04
500000101,70,HT-1020,,EUR,460.53,387,73.53,I,,3,EA,2015-12-04
500000101,80,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000101,90,HT-1022,,ARS,487.9,410,77.9,I,,2,EA,2015-12-04
500000101,100,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000102,10,HT-1040,,EUR,2963.1,2490,473.1,I,,3,EA,2015-12-04
500000102,20,HT-1041,,ARS,583.1,490,93.1,I,,1,EA,2015-12-04
500000102,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000102,40,HT-1050,,RUB,330.82,278,52.82,I,,2,EA,2015-12-04
500000102,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000102,60,HT-1052,,EUR,404.6,340,64.6,I,,2,EA,2015-12-04
500000102,70,HT-1055,,EUR,117.81,99,18.81,I,,1,EA,2015-12-04
500000102,80,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000103,10,HT-1073,,EUR,85.68,72,13.68,I,,3,EA,2015-12-04
500000103,20,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000103,30,HT-1081,,PLN,317.73,267,50.73,I,,3,EA,2015-12-04
500000103,40,HT-1082,,ARS,201.11,169,32.11,I,,1,EA,2015-12-04
500000103,50,HT-1083,,CNY,618.8,520,98.8,I,,1,EA,2015-12-04
500000104,10,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000104,20,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000104,30,HT-1102,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000104,40,HT-1103,,EUR,91.63,77,14.63,I,,1,EA,2015-12-04
500000104,50,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000105,10,HT-1500,,EUR,5950,5000,950,I,,1,EA,2015-12-04
500000105,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000105,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000105,40,HT-1110,,USD,31.77,26.7,5.07,I,,3,EA,2015-12-04
500000105,50,HT-1111,,EUR,16.42,13.8,2.62,I,,2,EA,2015-12-04
500000105,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000105,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000106,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000106,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000106,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000107,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000107,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000107,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000107,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000107,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000107,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000107,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000107,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000108,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000108,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000108,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000108,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000108,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000108,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000109,10,HT-1040,,EUR,1975.4,1660,315.4,I,,2,EA,2015-12-04
